date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,GEV,VRT,BE,MU,LITE,000660
2014-12-26,0.3209815029488035,0.15263456084278768,0.6913447755820382,0.3883202797912098,0.2873121145276003,0.017957007157975016,0.6576753871608351,0.25364272610639715,-3.0,0.25364272610639715,0.25364272610639715,0.25364272610639715,-1.194140976005339,0.25364272610639715,0.6576753871608351
2014-12-27,0.39665673148438857,0.192661841006703,0.7366482156138644,0.43065587989733617,0.32865843465849337,0.056665247354912636,0.5326533251361789,0.29465928624554577,-3.0,0.29465928624554577,0.29465928624554577,0.29465928624554577,-1.2693015407500436,0.29465928624554577,0.36265758307144097
2014-12-28,0.3337837929412008,0.19754551010805765,0.7424986414406304,0.4359625050660582,0.3337837929412008,0.06130722727491446,0.5381412171909156,0.299724222232915,-3.0,0.299724222232915,0.299724222232915,0.299724222232915,-1.2670160303482316,0.299724222232915,0.3678433636494866
2014-12-29,0.32097992653947877,0.18535460546645957,0.7956685502950459,0.42269891734424314,0.32097992653947877,0.15144827519820475,0.5244179081490076,0.287073596271224,-3.0,0.287073596271224,0.287073596271224,0.287073596271224,-1.2726175960684967,0.287073596271224,0.35488625680773356
2014-12-30,0.29237929139379415,0.19194365694554424,0.7610789188189604,0.3928149258420441,0.29237929139379415,0.12498656731337765,0.49325056029029396,0.25890074657771084,-3.0,0.25890074657771084,0.25890074657771084,0.25890074657771084,-1.2811123149621209,0.25890074657771084,0.6606432843707104
2014-12-31,0.3647827581032893,0.19693793075515004,0.8347482746780792,0.39835172357291715,0.2976448271640336,0.12979999981589432,0.49905861998180073,0.2640758616944057,-3.0,0.2640758616944057,0.2640758616944057,0.2640758616944057,-1.2800965499084753,0.2640758616944057,0.46548965451217283
2015-01-01,0.04943319299833528,-0.0646434062285923,2.0742928292763,0.10647149261179907,0.02091404319160339,-0.12168170584205608,-0.007605106615128505,-0.007605106615128505,-2.9735966865152457,-0.007605106615128505,-0.007605106615128505,-0.007605106615128505,0.9050076872002921,-0.007605106615128505,0.04943319299833528
2015-01-02,0.06682181746971895,-0.05109903688860861,1.924075273613378,0.1257822446488827,0.03734160388013706,-0.1100594640677724,0.00786139029055517,0.00786139029055517,-3.0,0.00786139029055517,0.00786139029055517,0.00786139029055517,0.9512282251571756,0.00786139029055517,0.06682181746971895
2015-01-03,0.07175124935147852,-0.04783416623431901,1.835636129241992,0.011958541558579753,0.2810257266266242,-0.10762687402721778,0.011958541558579753,0.011958541558579753,-3.0,0.011958541558579753,0.011958541558579753,0.011958541558579753,0.96864186624496,0.011958541558579753,0.011958541558579753
2015-01-04,-0.009621550014985537,-0.06735085010489877,1.808851402817281,-0.009621550014985537,0.2212956503446674,-0.12508015019481197,-0.009621550014985537,-0.009621550014985537,-3.0,-0.009621550014985537,-0.009621550014985537,-0.009621550014985537,1.2604230519631054,-0.009621550014985537,-0.009621550014985537
2015-01-05,-1.1603829433720652,0.005422350202673207,1.7676861660714638,0.05964585222940522,0.27653986033633327,-0.04880115182405881,0.05964585222940522,0.05964585222940522,-2.7599762531606595,0.05964585222940522,0.05964585222940522,0.05964585222940522,1.3338981498576077,0.05964585222940522,0.16809285628286927
2015-01-06,-1.0218961009827445,0.025055245908508616,1.7699741573939307,-0.32392853638857577,0.23981449655286824,-0.02863456675258129,0.07874505856959853,0.07874505856959853,-2.7131251998070764,0.07874505856959853,0.07874505856959853,0.07874505856959853,1.501525094088481,0.07874505856959853,0.07874505856959853
2015-01-07,-0.9108287619795548,0.11835627980525287,1.765052346660945,-0.08748072855170866,0.29846366211759423,0.041167401671392295,0.14408590584987307,0.14408590584987307,-2.5317952027906268,0.14408590584987307,0.14408590584987307,0.14408590584987307,1.5077560862147432,0.14408590584987307,-1.0652065182472759
2015-01-08,-0.8598983391541197,0.519617712964789,1.577246686255952,1.9221256992856792,0.15174676573307994,-0.009196773680792723,0.08277096312713451,0.08277096312713451,-2.308390193878974,0.08277096312713451,0.08277096312713451,0.08277096312713451,-0.35407578671051987,0.08277096312713451,-1.1358015495779015
2015-01-09,-0.8615964519821598,0.6534665808106257,1.5716866006850412,1.916019108137947,0.05662356789225562,-0.012242933598325538,0.079579068389116,0.079579068389116,-2.307792983284364,0.079579068389116,0.079579068389116,0.079579068389116,-0.42544194254181245,0.079579068389116,-1.0681959564539034
2015-01-10,-0.9054519940686199,0.6480964879555285,1.5425637957876142,1.9427202229756524,0.036092540491470114,-0.034523299600536635,0.059631153855472366,0.059631153855472366,-2.3883846360007617,0.059631153855472366,0.059631153855472366,0.059631153855472366,-0.3169866599685636,0.059631153855472366,-0.8819133807046177
2015-01-11,-0.8116097010884197,0.5830982318499326,1.5523020496545503,1.9541670472808552,0.03939852917904949,-0.0315188233432396,0.0630376466864792,0.0630376466864792,-2.3954305740862094,0.0630376466864792,0.0630376466864792,0.0630376466864792,-0.315188233432396,0.0630376466864792,-0.9534444061329979
2015-01-12,-0.8468830183131846,0.6586867920213658,1.4585207537615956,1.9995849043505747,0.047049056572954696,-0.023524528286477348,0.07057358485943205,0.07057358485943205,-2.375977356934212,0.07057358485943205,0.07057358485943205,0.07057358485943205,-0.39991698087011496,0.07057358485943205,-0.9409811314590939
2015-01-13,-0.7433996127851706,0.7139580439619957,1.46471804895296,1.9725851111527302,-1.2071043217501782,0.07360392205793768,0.16192862852746293,0.16192862852746293,-2.134513739680193,0.16192862852746293,0.16192862852746293,0.16192862852746293,-0.3238572570549259,0.16192862852746293,-0.7875619660199333
2015-01-14,-0.6288513234273162,0.7477012146970722,1.1764634806702423,2.101687317770241,-1.2607115048614617,0.09327459821170718,0.1835403384165851,0.1835403384165851,-2.1633689069102413,0.1835403384165851,0.1835403384165851,0.1835403384165851,-0.38062053786390193,0.1835403384165851,-0.7868163687858526
2015-01-15,-0.7530362819339894,0.6899074918317389,1.09573542820335,2.1103052691323776,-1.2490482041659585,0.28407955546012775,0.19389556959976975,0.19389556959976975,-2.150888062769539,0.19389556959976975,0.19389556959976975,0.19389556959976975,-0.3697543420274679,0.19389556959976975,-0.820674271329258
2015-01-16,-1.083806647155694,0.663056752939272,1.1702106432894233,2.4380953691648015,-1.760011834289229,0.1559028625891206,0.04320199806686475,0.04320199806686475,0.04320199806686475,0.04320199806686475,0.04320199806686475,0.04320199806686475,-0.6611784051972344,0.04320199806686475,-1.2246827278085137
2015-01-17,-1.091713409731806,0.6770905468023047,1.1906142761186596,2.4173654072632846,-1.7764117154869454,0.16356681748595003,0.04945043319342675,0.04945043319342675,0.04945043319342675,0.04945043319342675,0.04945043319342675,0.04945043319342675,-0.8349515450736286,0.04945043319342675,-1.091713409731806
2015-01-18,-0.9925231497512783,0.6680444277172066,1.240653937189098,2.4145034316064753,-1.7941764630119263,0.15269586919250436,0.03817396729812609,0.03817396729812609,0.03817396729812609,0.03817396729812609,0.03817396729812609,0.03817396729812609,-0.8493707723833056,0.03817396729812609,-1.1070450516456567
2015-01-19,-1.0441684045869921,0.6833160882958993,1.1439786197313369,2.4395919893935054,-1.7927450181695783,0.16507074043103184,0.04990510757217242,0.04990510757217242,0.04990510757217242,0.04990510757217242,0.04990510757217242,0.04990510757217242,-0.842628547083988,0.04990510757217242,-1.1017512210164218
2015-01-20,-1.0212980989915108,0.6333189328941772,1.1468207703759425,2.430575364080356,-1.7630229753540607,0.17687285513260803,0.06276133569221576,0.06276133569221576,0.06276133569221576,0.06276133569221576,0.06276133569221576,0.06276133569221576,-0.8216029399708245,0.06276133569221576,-1.2209932580121974
2015-01-21,-1.156859710518828,0.41843861869829946,0.7630351282145461,2.0183509843094445,-1.6491404383991803,0.024614036394017616,1.8460527295513212,-0.07384210918205285,-0.07384210918205285,-0.07384210918205285,-0.07384210918205285,-0.07384210918205285,-0.8368772373965989,-0.07384210918205285,-0.9845614557607046
2015-01-22,-0.6008826722099431,0.6922374253724826,-1.2956934709109478,1.9467569230270747,-1.0061889714521959,-1.2956934709109478,1.7537539233879067,0.24833052620239618,0.24833052620239618,0.24833052620239618,0.24833052620239618,0.24833052620239618,-1.1026904712717798,0.24833052620239618,-0.5815823722460263
2015-01-23,-0.6113250135262484,0.7014562655205029,-1.2383250273993236,1.9162687923995863,-1.0227937726304541,-1.316700029133458,1.779112539364851,0.2508000055492301,0.2508000055492301,0.2508000055492301,0.2508000055492301,0.2508000055492301,-1.120762524798122,0.2508000055492301,-0.5917312630927147
2015-01-24,-0.4367349703069196,0.7148860609058512,-1.21077533554829,2.017539358507182,-1.19189630224972,-1.28629146874257,1.6965957924314918,0.22403119514303083,0.22403119514303083,0.22403119514303083,0.22403119514303083,0.22403119514303083,-1.09750113575687,0.22403119514303083,-0.5500091700983397
2015-01-25,-0.43843224324819363,0.716644204969427,-1.2581639161768277,2.002132510243876,-1.1277520591199997,-1.2581639161768277,1.685418000248722,0.23225730732977964,0.23225730732977964,0.23225730732977964,0.23225730732977964,0.23225730732977964,-1.1836428550014972,0.23225730732977964,-0.5315835697173567
2015-01-26,1.0799299832366318,0.5842244171608009,-1.2923752258405594,1.8057845621333843,-1.1684488343216017,-1.2923752258405594,1.504820468444487,0.12392639151895775,0.12392639151895775,0.12392639151895775,0.12392639151895775,0.12392639151895775,-1.3277827662745474,0.12392639151895775,-0.6373357278117827
2015-01-27,1.0343330452546267,0.5831139315529439,-1.2217625232537872,1.8152892035844619,-1.1523441980689129,-1.2564716858462244,1.4855521589563092,0.13189481785126111,0.13189481785126111,0.13189481785126111,0.13189481785126111,0.13189481785126111,-1.4994358239932843,0.13189481785126111,-0.5796430152937001
2015-01-28,1.064243880451723,-0.9899673173667608,-1.146644442624103,1.6039095341159006,-1.0944187342049887,-1.233687289989293,1.5168666867507108,0.15899826785374704,0.15899826785374704,0.15899826785374704,0.15899826785374704,0.15899826785374704,-1.4774072626118249,0.15899826785374704,0.803115338356153
2015-01-29,1.4336447198265025,-1.6573417821822136,-1.1284029155283155,-0.9961681988648411,-0.9465801801160382,-1.1779909342771184,1.5493500969070428,0.1443562323576263,0.1443562323576263,0.1443562323576263,0.1443562323576263,0.1443562323576263,0.9708232115043419,0.1443562323576263,1.086528588584882
2015-01-30,1.5106171603920935,-1.7240619740236058,-1.1464407000208023,-1.014412980248733,-0.7173506107615769,-1.1959510949353283,1.5271206253636023,0.12432610278536531,0.12432610278536531,0.12432610278536531,0.12432610278536531,0.12432610278536531,1.0485201411898508,0.12432610278536531,0.9660028163323074
2015-01-31,1.4975472553612235,-1.4777121923763064,-1.7752381371500594,-1.105804761409115,-0.5405054663389847,-1.0016706807383016,1.3636605802130346,0.1884330983567102,0.1884330983567102,0.1884330983567102,0.1884330983567102,0.1884330983567102,1.0215057437232187,0.1884330983567102,0.8876190685750297
2015-02-01,1.4797268212621142,-1.4095024975412005,-1.8007523011291493,-1.1235891795346225,-0.5517625435214664,-1.0182526939532517,1.3743903356807434,0.1855928555481296,0.1855928555481296,0.1855928555481296,0.1855928555481296,0.1855928555481296,1.0282847401990962,0.1855928555481296,0.9079001852489583
2015-02-02,1.4610804268379558,-1.5121053980908594,-1.7328865237043853,-1.1146993719865128,-0.5406684453913456,-0.9969494383259658,1.3433304931774086,0.18054989827950563,0.18054989827950563,0.18054989827950563,0.18054989827950563,0.18054989827950563,1.1225493675638827,0.18054989827950563,0.8870495002427884
2015-02-03,1.3373267206546613,-1.56459713245131,-1.789989276381871,-1.1842478895684885,1.0837605587327803,-1.0715518176032082,1.1682826127067405,0.05540890204959621,0.05540890204959621,0.05540890204959621,0.05540890204959621,0.05540890204959621,0.9569774777718398,0.05540890204959621,0.7315853338412788
2015-02-04,1.2859954693327826,-1.6262364231024427,-1.5541514752698875,-1.2946456630726892,1.1418255736676726,-1.121641788274557,1.1706595528006947,0.03171737704632424,0.03171737704632424,0.03171737704632424,0.03171737704632424,0.03171737704632424,1.0409066467020953,0.03171737704632424,0.7669838449383861
2015-02-05,1.3199352760459213,-1.5517897961093814,-1.5373590168523195,-1.3064665487393303,1.1323351457041178,-1.1910203146828358,1.1611967042182414,0.02116514291035734,0.02116514291035734,0.02116514291035734,0.02116514291035734,0.02116514291035734,1.031319690904685,0.02116514291035734,0.8148580020487576
2015-02-06,1.2728643613580575,-1.5562604539704517,-1.5417521215841516,-1.309618803403351,1.142289369881357,-1.1935521443129504,1.1713060346539572,0.025147776136253415,0.025147776136253415,0.025147776136253415,0.025147776136253415,0.025147776136253415,1.0407310431772567,0.025147776136253415,0.823106057382756
2015-02-07,1.2314540555051623,-1.587773034999502,-1.5730895605697903,-1.2794200719755544,1.1580366833566034,-1.1179018532487246,1.187403632216027,0.012725677839083556,0.012725677839083556,0.012725677839083556,0.012725677839083556,0.012725677839083556,1.0846193112080444,0.012725677839083556,0.8203167714732322
2015-02-08,1.2029761553862042,-1.5753723396305561,-1.6192410000781892,-1.2682917164971246,1.1591074949385711,-1.1074399615224702,1.1883532685703266,0.018522323300111734,0.018522323300111734,0.018522323300111734,0.018522323300111734,0.018522323300111734,1.0859930608591828,0.018522323300111734,0.8227810981733844
2015-02-09,1.2533922020649175,-1.5784178196811307,-1.5930147785561104,-1.2718816833065585,1.1512134899400601,-1.1113151356817825,1.1804074076900193,0.012650697691649013,0.012650697691649013,0.012650697691649013,0.012650697691649013,0.012650697691649013,1.0782286955651619,0.012650697691649013,0.8154834358155286
2015-02-10,1.2399565193210504,-1.5622871367557964,-1.591325931119287,-1.27189919312089,1.1383207390488332,-1.1121858241216915,1.167359533412324,0.005807758872698129,0.005807758872698129,0.005807758872698129,0.005807758872698129,0.005807758872698129,1.1528401362305785,0.005807758872698129,0.8043746038686908
2015-02-11,1.536369625566288,-1.3462000953659006,-1.45129378310822,-1.1660394878076388,1.2811420981920838,-0.9858788802493771,-1.045932416102131,0.17015168491613614,0.17015168491613614,0.17015168491613614,0.17015168491613614,0.17015168491613614,1.3562090180080262,0.17015168491613614,0.8007138113700524
2015-02-12,1.3064819017689786,-1.6806245249083631,-0.7905271553428924,-1.499587771776403,1.0801859603540285,1.3064819017689786,-1.3034646225501128,-0.06638014281505204,-0.06638014281505204,-0.06638014281505204,-0.06638014281505204,-0.06638014281505204,1.1254451486370185,-0.06638014281505204,0.8538900189390785
2015-02-13,1.1375663195915955,-1.4414962523069075,-0.6729877081553333,-1.2070360184979527,0.9421827914174665,1.6716146299342152,-1.8713400142899912,-0.047760417998120426,-0.047760417998120426,-0.047760417998120426,-0.047760417998120426,-0.047760417998120426,0.9812594970522923,-0.047760417998120426,0.7467992632433376
2015-02-14,0.9394700825961813,-1.467436740584118,-0.5745519513398134,-1.3639138664688364,1.0300525974470527,1.7029512791963837,-1.8168264407231938,-0.0051761437057640846,-0.1345797363498662,-0.0051761437057640846,-0.0051761437057640846,-0.0051761437057640846,0.9782911603894119,-0.0051761437057640846,0.7324243343656179
2015-02-15,0.9629815989396782,-1.4703590005315514,-0.5513846251993318,-1.366812592043414,1.0147548031837468,1.7007497594176573,-1.8198281291790153,-0.007765980636610307,-0.1371989912467821,-0.007765980636610307,-0.007765980636610307,-0.007765980636610307,0.9759249000006953,-0.007765980636610307,0.7300021798413688
2015-02-16,0.4235850331992834,-1.4693105839100145,-0.5294812914991043,-1.3634143256101936,1.072199615285686,1.8002363910969545,-1.8267104556719098,0.026474064574955214,-0.10589625829982086,0.026474064574955214,0.026474064574955214,0.026474064574955214,1.072199615285686,0.026474064574955214,0.7942219372486564
2015-02-17,0.4014258978431426,-1.4704405170993373,-0.5934121968116021,-1.2871808680839896,1.0951945691155303,1.7627832905285823,-1.8238698402003652,0.008726649953111794,-0.12217309934356513,0.008726649953111794,0.008726649953111794,0.008726649953111794,1.1213745189748656,0.008726649953111794,0.8726649953111795
2015-02-18,0.3392297169777408,0.8762688467578054,-0.7348485425823884,-1.2987396288514563,1.0239546074473231,1.7623834108949121,-1.9163346280985303,-0.036697673868304415,-1.3121656070959578,-0.036697673868304415,-0.036697673868304415,-0.036697673868304415,1.1045104769143328,-0.036697673868304415,0.3392297169777408
2015-02-19,-0.35350320996504486,1.3762050099173937,-0.7221295519072038,-0.28261352882232194,1.1210021578035914,1.9433224590591769,-2.139923174761662,0.043479004434203376,-1.3034249372775317,0.043479004434203376,0.043479004434203376,0.043479004434203376,0.2277921754052829,0.043479004434203376,-0.08412242162269784
2015-02-20,-0.5051814855409225,1.5155444566227674,-0.7072540797572915,-0.18763883748662835,0.7505553499465134,2.0062921854339493,-2.1361959960016152,0.07216878364870322,-1.2990381056766578,0.07216878364870322,0.07216878364870322,0.07216878364870322,0.21650635094610965,0.07216878364870322,-0.014433756729740642
2015-02-21,-0.8676838715619297,1.3753084494825145,0.8440734260772514,0.19478617524859645,0.5636993859466959,1.9065434728877775,-2.1515018447913157,-0.07083133645403508,-1.398918894967193,-0.07083133645403508,-0.07083133645403508,-0.07083133645403508,0.07673394782520468,-0.07083133645403508,-0.18888356387742689
2015-02-22,-0.8932889667106164,1.3399334500659246,0.851878219909462,0.20113791303417852,0.5708767237587714,1.9167259947962896,-2.1504009231742325,-0.06507403068752836,-1.3961337492960628,-0.06507403068752836,-0.06507403068752836,-0.06507403068752836,0.0828214936023088,-0.06507403068752836,-0.1981800025483818
2015-02-23,-0.8798493297331195,1.4560338465494986,0.8428645127753114,0.14209955989052594,0.5654783855917505,1.8940119421024892,-2.1207872671332604,-0.06229021803420315,-1.3762245046931758,-0.06229021803420315,-0.06229021803420315,-0.06229021803420315,0.02530540107639503,-0.06229021803420315,-0.2374814562553995
2015-02-24,-0.8590758937274966,1.5185487324203586,0.9314809234949623,0.19764616233821677,-0.2720080848021003,1.9588495891144058,-2.077241597247694,-0.007827570785671952,-1.3287301408678136,-0.007827570785671952,-0.007827570785671952,-0.007827570785671952,0.15361607666881205,-0.007827570785671952,-0.18394791346329084
2015-02-25,-0.818281736382666,1.5506883086334962,0.8251912323472965,0.20333659553055392,-0.28526347625402954,1.9948701920740264,-2.0767970727975023,0.010857779372990742,-1.3216878709486004,0.010857779372990742,0.010857779372990742,0.010857779372990742,0.12930628162379884,0.010857779372990742,-0.2556513506913275
2015-02-26,-0.8143650529916489,1.5187611024771264,0.8351699996009246,0.21102160132265355,-0.2793807116102737,2.0091634154100535,-2.077522525697674,0.017832811379379174,-1.3196280420740587,0.017832811379379174,0.017832811379379174,0.017832811379379174,0.13671822057524033,0.017832811379379174,-0.309102063909239
2015-02-27,-0.930266387779533,1.5444125041969134,0.8099916717393875,0.13943352036512452,-0.3874335985717963,2.0712796231338344,-2.3192797013405064,-0.06812019315548068,-0.2277768958636385,-0.06812019315548068,-0.06812019315548068,-0.06812019315548068,0.059605169011045595,-0.06812019315548068,-0.4193649391134279
2015-02-28,-0.9044968630997027,1.6086027746894227,0.8530303345698164,0.13030887010758427,-0.4117322282390898,1.9206870434344774,-2.399216255510228,-0.050371496007973755,-0.21462637429484469,-0.050371496007973755,-0.050371496007973755,-0.050371496007973755,0.081032406621523,-0.050371496007973755,-0.4117322282390898
2015-03-01,-0.9020221792609556,1.6133373607194736,0.8899659897447096,0.13371410190745636,-0.4088144263236166,1.8928217540506325,-2.3980856965042174,-0.047128740836234626,-0.21153132514868098,-0.047128740836234626,-0.047128740836234626,-0.047128740836234626,0.08439332661372245,-0.047128740836234626,-0.4581352016173505
2015-03-02,-0.9307075756866601,1.612059890202276,0.8902420289176748,0.1356142648474099,-0.405749131116041,1.8909440638804174,-2.390748249648694,-0.04484020047374038,-0.20888971440205886,-0.04484020047374038,-0.04484020047374038,-0.04484020047374038,0.08639941066891439,-0.04484020047374038,-0.4549639852945365
2015-03-03,-0.9098041071563449,1.6174295238335021,0.9489354666039297,0.15000354454907477,-0.3880526478552152,1.8946099865872272,-2.360925353337612,-0.029348519585688546,-0.19239585061729159,-0.029348519585688546,-0.029348519585688546,-0.029348519585688546,-0.09456745199832975,-0.029348519585688546,-0.5184905126804976
2015-03-04,-1.363437250689795,1.670352067494448,1.13996931956014,-0.0268727258953383,-0.4723942341601572,2.3280266749329903,-1.3422219407724227,-0.17537989531694462,-0.2814564449038063,-0.17537989531694462,-0.17537989531694462,-0.17537989531694462,-0.19659520523431695,-0.17537989531694462,-0.5784707837470189
2015-03-05,-1.5295487881428549,2.316274226820236,1.526036621005902,0.20897394464867936,-0.44955739352993207,0.8411640293001463,-1.4505250275614214,-0.054438590622765216,-0.18614485825848748,-0.054438590622765216,-0.054438590622765216,-0.054438590622765216,-0.08077984414990967,-0.054438590622765216,-0.9236999570185324
2015-03-06,-1.5222143429924457,2.1613761665693842,1.3792439350870778,0.06728019195546722,-0.38686110374393645,-1.320373767126044,1.4801642230202787,-0.10933031192763422,-0.2354806718441352,-0.10933031192763422,-0.10933031192763422,-0.10933031192763422,-0.13456038391093442,-0.10933031192763422,-0.9419226873765411
2015-03-07,-1.406031596224582,2.1903951419868943,1.2655996950182289,0.3151154856337674,-0.48123614925591657,-1.4317203586403782,1.4197322695130066,-0.19865976268215774,0.18667167355478614,-0.19865976268215774,-0.19865976268215774,-0.19865976268215774,-0.07021595060317644,-0.19865976268215774,-0.9950113975718418
2015-03-08,-1.4263014381921122,2.1864261567495853,1.2640276218708542,0.3160069054677135,-0.47828072178897185,-1.4263014381921122,1.4177607110173094,-0.19643672502047058,0.1878959978456675,-0.19643672502047058,-0.19643672502047058,-0.19643672502047058,-0.06832581739842455,-0.19643672502047058,-0.9907243522771558
2015-03-09,-1.3569419184232647,2.179587956467369,1.238209500561229,0.3222737056255254,-0.4664487844579972,-1.509597884245882,1.4163081273542824,-0.1865795137831989,0.1950604007733443,-0.1865795137831989,-0.1865795137831989,-0.1865795137831989,-0.05936620893101782,-0.1865795137831989,-1.026187325807594
2015-03-10,-1.2930532935422239,2.1941179902232224,1.3032348155386195,0.2596288109080843,-0.5039853388215755,-1.3694147085151898,1.4305038404935628,-0.17308587393872288,0.18326739593511834,-0.17308587393872288,-0.17308587393872288,-0.17308587393872288,-0.17308587393872288,-0.17308587393872288,-1.1657842685872806
2015-03-11,-0.9587248296443328,-0.19245777249365792,0.8411117464537642,0.19958583814157113,-0.44194007017062187,-0.9409046655245497,0.8767520746933305,-0.24591826485300733,3.0,-0.24591826485300733,-0.24591826485300733,-0.24591826485300733,-0.24591826485300733,-0.24591826485300733,-0.9409046655245497
2015-03-12,-0.5824041782002964,-0.3232836751874527,0.8427585883703442,0.13943150876405408,-0.5268783561261157,-1.0451193621518033,0.9723188398767661,-0.3232836751874527,3.0,-0.3232836751874527,-0.3232836751874527,-0.3232836751874527,-0.3232836751874527,-0.3232836751874527,-0.6194213929164171
2015-03-13,-0.4770191542327189,-0.5517480034597767,0.8494179195475569,-0.04732827117713663,-0.17810375732448777,-1.0561677357424166,0.9428289810813791,-0.32756145577860335,3.0,-0.32756145577860335,-0.32756145577860335,-0.32756145577860335,-0.32756145577860335,-0.32756145577860335,-0.6264768526868344
2015-03-14,-0.10072982912716093,-0.42742116683687204,-0.1824026635545887,-0.3253301238025873,-0.05989341191344704,-1.0603856336494375,1.001853435643114,-0.26407549798201646,3.0,-0.26407549798201646,-0.26407549798201646,-0.26407549798201646,-0.26407549798201646,-0.26407549798201646,-0.5499304184780137
2015-03-15,-0.02309433041450874,-0.430641337729369,-0.18611313334045287,-0.328754585900654,-0.06384903114599477,-1.1030938997988886,0.995773187872642,-0.2676225348034249,3.0,-0.2676225348034249,-0.2676225348034249,-0.2676225348034249,-0.2676225348034249,-0.2676225348034249,-0.5325280895580842
2015-03-16,-0.031353328846519604,-0.5016532615443137,-0.1949359141327089,-0.27672720677580354,-0.07224897516806693,-1.1150879563675236,0.9910378291921633,-0.27672720677580354,3.0,-0.27672720677580354,-0.27672720677580354,-0.27672720677580354,-0.27672720677580354,-0.27672720677580354,-0.4198619689012191
2015-03-17,-0.01625693925684233,-0.48364394289105894,-0.1991475058963184,-0.2601110281094771,-0.056899287398948124,-1.0932791650226459,0.9998017642958026,-0.2601110281094771,3.0,-0.2601110281094771,-0.2601110281094771,-0.2601110281094771,-0.5242862910331647,-0.2601110281094771,-0.3413957243936887
2015-03-18,-0.00944493928155979,-0.49518467376177744,-0.1915973397116414,-0.3130322733316958,-0.0904015616949294,-1.122598497465392,1.0025128408855601,-0.2523148065216686,3.0,-0.2523148065216686,-0.2523148065216686,-0.2523148065216686,-0.5154238293651199,-0.2523148065216686,-0.272553962125011
2015-03-19,-0.01486223826652821,-0.5012627633529066,-0.1972624351739201,-0.3188625664455147,-0.09592899244759127,-1.1295301082561453,0.9984721889967599,-0.2580625008097174,3.0,-0.2580625008097174,-0.2580625008097174,-0.2580625008097174,-0.5215294518981723,-0.2580625008097174,-0.1972624351739201
2015-03-20,0.4655746650583587,-0.6593037203175415,0.04374527054239611,-0.23747432580157893,0.27809493416237535,-2.1122716347614126,2.8090713012581507,-0.09686452762959141,0.5593145305063504,-0.09686452762959141,-0.09686452762959141,-0.09686452762959141,-0.7061736530415373,-0.09686452762959141,0.04374527054239611
2015-03-21,0.44719487526724583,-0.5810269182304362,0.006528392339667821,-0.2872492629453842,0.3003060476247198,-1.9030263670131702,2.944304945190188,-0.1403604353028582,0.5451207603622632,-0.1403604353028582,-0.1403604353028582,-0.1403604353028582,-0.7768786884204709,-0.1403604353028582,0.006528392339667821
2015-03-22,0.4275174586605573,-0.624576287261908,-0.023379861020499233,-0.3239780741412036,0.37741775647377324,-1.7768694375579415,2.9826022701865442,-0.1736789675808514,0.5277168630341255,-0.1736789675808514,-0.1736789675808514,-0.1736789675808514,-0.8249750960090443,-0.1736789675808514,0.12691924553985295
2015-03-23,0.4275174586605573,-0.624576287261908,-0.023379861020499233,-0.3239780741412036,0.37741775647377324,-1.7768694375579415,2.9826022701865442,-0.1736789675808514,0.5277168630341255,-0.1736789675808514,-0.1736789675808514,-0.1736789675808514,-0.8249750960090443,-0.1736789675808514,0.12691924553985295
2015-03-24,0.36659247834869496,-0.7026355835016654,-0.39714185154441956,-0.39714185154441956,0.36659247834869496,-1.873694889337774,2.9632891999852844,-0.24439498556579664,0.4684237223344435,-0.24439498556579664,-0.24439498556579664,-0.24439498556579664,0.11201436838432348,-0.24439498556579664,0.31567685635582066
2015-03-25,0.4460351650050169,-0.24779731389167606,-0.4955946277833521,-0.14867838833500563,0.24779731389167606,-2.081497436690079,2.973567766700113,-0.14867838833500563,0.049559462778335214,-0.14867838833500563,-0.14867838833500563,-0.14867838833500563,-0.24779731389167606,-0.14867838833500563,0.24779731389167606
2015-03-26,0.6534744980054303,-0.23762709018379288,-0.3861440215486634,-0.1386158026072125,0.25742934769910897,-2.0693359103505293,2.930734112266779,-0.1386158026072125,0.05940677254594823,-0.1386158026072125,-0.1386158026072125,-0.1386158026072125,-0.534660952913534,-0.1386158026072125,0.1584180601225286
2015-03-27,2.726521706429982,-0.488154541325892,-0.6667476662012184,-0.13096829157523932,-0.13096829157523932,0.22621795817541335,-0.3095614164505657,-0.13096829157523932,0.5834042079260661,-0.13096829157523932,-0.13096829157523932,-0.13096829157523932,-2.095492665203829,-0.13096829157523932,0.9405904576767187
2015-03-28,2.1992970933881533,-0.09340644025972852,-0.22077885879572196,-1.112385788547676,0.16133839681225834,0.4160832338842452,0.03396597827626491,0.16133839681225834,-0.6028961144037023,0.16133839681225834,0.16133839681225834,0.16133839681225834,-2.5134823924436036,0.16133839681225834,0.9255729080282189
2015-03-29,2.1992970933881533,-0.09340644025972852,-0.22077885879572196,-1.112385788547676,0.16133839681225834,0.4160832338842452,0.03396597827626491,0.16133839681225834,-0.6028961144037023,0.16133839681225834,0.16133839681225834,0.16133839681225834,-2.5134823924436036,0.16133839681225834,0.9255729080282189
